pays;libelleVille;codePostal;codeInsee
21;Talmay;21270;21618
21;Tanay;21310;21619
21;Tellecey;21270;21624
21;Tillenay;21130;21639
21;Tréclun;21130;21643
21;Trochères;21310;21644
21;Varois-et-Chaignot;21490;21657
21;Vielverge;21270;21680
21;Viévigne;21310;21682
21;Villers-les-Pots;21130;21699
21;Villers-Rotin;21130;21701
21;Vonges;21270;21713
21;Aiserey;21110;21005
21;Arc-sur-Tille;21560;21021
21;Beire-le-Fort;21110;21057
21;Bessey-lès-Cîteaux;21110;21067
21;Bressey-sur-Tille;21560;21105
21;Bretenière;21110;21106
21;Cessey-sur-Tille;21110;21126
21;Chambeire;21110;21130
21;Chenôve;21300;21166
21;Chevigny-Saint-Sauveur;21800;21171
21;Collonges-lès-Premières;21110;21183
21;Couternon;21560;21209
21;Crimolois;21800;21213
21;Dijon;21000;21231
21;Echigey;21110;21242
21;Fauverney;21110;21261
21;Genlis;21110;21292
21;Izeure;21110;21319
21;Izier;21110;21320
21;Labergement-Foigney;21110;21330
21;Longchamp;21110;21351
21;Longeault;21110;21352
21;Longecourt-en-Plaine;21110;21353
21;Longvic;21600;21355
21;Magny-sur-Tille;21110;21370
21;Marliens;21110;21388
21;Marsannay-la-Côte;21160;21390
21;Neuilly-lès-Dijon;21800;21452
21;Ouges;21600;21473
21;Perrigny-lès-Dijon;21160;21481
21;Pluvault;21110;21486
21;Pluvet;21110;21487
21;Premières;21110;21507
21;Quetigny;21800;21515
21;Remilly-sur-Tille;21560;21521
21;Rouvres-en-Plaine;21110;21532
21;Sennecey-lès-Dijon;21800;21605
21;Tart-l'Abbaye;21110;21621
21;Tart-le-Bas;21110;21622
21;Tart-le-Haut;21110;21623
21;Thorey-en-Plaine;21110;21632
21;Varanges;21110;21656
21;Agey;21410;21002
21;Aignay-le-Duc;21510;21004
21;Aisey-sur-Seine;21400;21006
21;Aisy-sous-Thil;21390;21007
21;Alise-Sainte-Reine;21150;21008
21;Ampilly-les-Bordes;21450;21011
21;Ampilly-le-Sec;21400;21012
21;Ancey;21410;21013
21;Arcey;21410;21018
21;Arnay-sous-Vitteaux;21350;21024
21;Arrans;21500;21025
21;Asnières-en-Montagne;21500;21026
21;Athie;21500;21029
21;Aubigny-lès-Sombernon;21540;21033
21;Autricourt;21570;21034
21;Avelanges;21120;21039
21;Avosnes;21350;21040
21;Avot;21580;21041
21;Baigneux-les-Juifs;21450;21043
21;Balot;21330;21044
21;Barbirey-sur-Ouche;21410;21045
21;Bard-lès-Epoisses;21460;21047
21;Barjon;21580;21049
21;Baulme-la-Roche;21410;21051
21;Beaulieu;21510;21052
21;Beaunotte;21510;21055
21;Belan-sur-Ource;21570;21058
21;Bellenod-sur-Seine;21510;21061
21;Beneuvre;21290;21063
21;Benoisey;21500;21064
21;Beurizot;21350;21069
21;Bierre-lès-Semur;21390;21073
21;Billy-lès-Chanceaux;21450;21075
21;Bissey-la-Côte;21520;21077
21;Bissey-la-Pierre;21330;21078
21;Blaisy-Bas;21540;21080
21;Blaisy-Haut;21540;21081
21;Blessey;21690;21084
21;Bligny-le-Sec;21440;21085
21;Boudreville;21520;21090
21;Bouix;21330;21093
21;Boussenois;21260;21096
21;Boussey;21350;21097
21;Boux-sous-Salmaise;21690;21098
21;Brain;21350;21100
21;Braux;21390;21101
21;Brémur-et-Vaurois;21400;21104
21;Brianny;21390;21108
21;Brion-sur-Ource;21570;21109
21;Buffon;21500;21114
21;Buncey;21400;21115
21;Bure-les-Templiers;21290;21116
21;Busseaut;21510;21117
21;Busserotte-et-Montenaille;21580;21118
21;Bussières;21580;21119
21;Bussy-la-Pesle;21540;21121
21;Bussy-le-Grand;21150;21122
21;Buxerolles;21290;21123
21;Cérilly;21330;21125
21;Chaignay;21120;21127
21;Chambain;21290;21129
21;Chamesson;21400;21134
21;Champagny;21440;21136
21;Champ-d'Oiseau;21500;21137
21;Champeau-en-Morvan;21210;21139
21;Champrenault;21690;21141
21;Chanceaux;21440;21142
21;Channay;21330;21143
21;Charencey;21690;21144
21;Charigny;21140;21145
21;Charny;21350;21147
21;Charrey-sur-Seine;21400;21149
21;Chassey;21150;21151
21;Châtillon-sur-Seine;21400;21154
21;Chaugey;21290;21157
21;Chaume-lès-Baigneux;21450;21160
21;Chaumont-le-Bois;21400;21161
21;Chazeuil;21260;21163
21;Chemin-d'Aisey;21400;21165
21;Chevannay;21540;21168
21;Clamerey;21390;21177
21;Corpoyer-la-Chapelle;21150;21197
21;Corrombles;21460;21198
21;Corsaint;21460;21199
21;Coulmier-le-Sec;21400;21201
21;Courban;21520;21202
21;Courcelles-Frémoy;21460;21203
21;Courcelles-lès-Montbard;21500;21204
21;Courcelles-lès-Semur;21140;21205
21;Courlon;21580;21207
21;Courtivron;21120;21208
21;Crécey-sur-Tille;21120;21211
21;Crépand;21500;21212
21;Curtil-Saint-Seine;21380;21218
21;Cussey-les-Forges;21580;21220
21;Dampierre-en-Montagne;21350;21224
21;Darcey;21150;21226
21;Diénay;21120;21230
21;Dompierre-en-Morvan;21390;21232
21;Drée;21540;21234
21;Duesme;21510;21235
21;Echalot;21510;21237
21;Echannay;21540;21238
21;Echevannes;21120;21240
21;Epagny;21380;21245
21;Epoisses;21460;21247
21;Eringes;21500;21248
21;Essarois;21290;21250
21;Etais;21500;21252
21;Etalante;21510;21253
21;Etormay;21450;21257
21;Etrochey;21400;21258
21;Fain-lès-Montbard;21500;21259
21;Fain-lès-Moutiers;21500;21260
21;Faverolles-lès-Lucey;21290;21262
21;Flacey;21490;21266
21;Flavigny-sur-Ozerain;21150;21271
21;Flée;21140;21272
21;Foncegrive;21260;21275
21;Fontaines-en-Duesmois;21450;21276
21;Fontaines-les-Sèches;21330;21279
21;Fontangy;21390;21280
21;Forléans;21460;21282
21;Fraignot-et-Vesvrotte;21580;21283
21;Francheville;21440;21284
21;Frénois;21120;21286
21;Fresnes;21500;21287
21;Frôlois;21150;21288
21;Gemeaux;21120;21290
21;Genay;21140;21291
21;Gergueil;21410;21293
21;Gevrolles;21520;21296
21;Gissey-le-Vieil;21350;21298
21;Gissey-sous-Flavigny;21150;21299
21;Gissey-sur-Ouche;21410;21300
21;Gomméville;21400;21302
21;Grancey-le-Château-Neuvelle;21580;21304
21;Grancey-sur-Ource;21570;21305
21;Grenant-lès-Sombernon;21540;21306
21;Grésigny-Sainte-Reine;21150;21307
21;Grignon;21150;21308
21;Griselles;21330;21309
21;Grosbois-en-Montagne;21540;21310
21;Gurgy-la-Ville;21290;21312
21;Gurgy-le-Château;21290;21313
21;Hauteroche;21150;21314
21;Is-sur-Tille;21120;21317
21;Jailly-les-Moulins;21150;21321
21;Jeux-lès-Bard;21460;21324
21;Jours-lès-Baigneux;21450;21326
21;Juillenay;21210;21328
21;Juilly;21140;21329
21;La Chaume;21520;21159
21;Lacour-d'Arcenay;21210;21335
21;Laignes;21330;21336
21;Lamargelle;21440;21338
21;La Motte-Ternant;21210;21445
21;Lantilly;21140;21341
21;La Roche-en-Brenil;21530;21525
21;La Roche-Vanneau;21150;21528
21;Larrey;21330;21343
21;La Villeneuve-les-Convers;21450;21695
21;Le Meix;21580;21400
21;Léry;21440;21345
21;Les Goulles;21520;21303
21;Leuglay;21290;21346
21;Lignerolles;21520;21350
21;Louesme;21520;21357
21;Lucenay-le-Duc;21150;21358
21;Lucey;21290;21359
21;Lux;21120;21361
21;Magny-Lambert;21450;21364
21;Magny-la-Ville;21140;21365
21;Maisey-le-Duc;21400;21372
21;Mâlain;21410;21373
21;Marcellois;21350;21377
21;Marcenay;21330;21378
21;Marcigny-sous-Thil;21390;21380
21;Marcilly-et-Dracy;21350;21381
21;Marcilly-sur-Tille;21120;21383
21;Marey-sur-Tille;21120;21385
21;Marigny-le-Cahouët;21150;21386
21;Marmagne;21500;21389
21;Marsannay-le-Bois;21380;21391
21;Massingy;21400;21393
21;Massingy-lès-Semur;21140;21394
21;Massingy-lès-Vitteaux;21350;21395
21;Mauvilly;21510;21396
21;Menesble;21290;21402
21;Ménétreux-le-Pitois;21150;21404
21;Mesmont;21540;21406
21;Meulson;21510;21410
21;Millery;21140;21413
21;Minot;21510;21415
21;Missery;21210;21417
21;Moitron;21510;21418
21;Molesme;21330;21419
21;Moloy;21120;21421
21;Molphey;21210;21422
21;Montbard;21500;21425
21;Montberthault;21460;21426
21;Montigny-Montfort;21500;21429
21;Montigny-Saint-Barthélemy;21390;21430
21;Montigny-sur-Armançon;21140;21431
21;Montigny-sur-Aube;21520;21432
21;Montlay-en-Auxois;21210;21434
21;Montliot-et-Courcelles;21400;21435
21;Montmoyen;21290;21438
21;Montoillot;21540;21439
21;Mosson;21400;21444
21;Moutiers-Saint-Jean;21500;21446
21;Mussy-la-Fosse;21150;21448
21;Nan-sous-Thil;21390;21449
21;Nesle-et-Massoult;21330;21451
21;Nicey;21330;21454
21;Nod-sur-Seine;21400;21455
21;Nogent-lès-Montbard;21500;21456
21;Noidan;21390;21457
21;Noiron-sur-Seine;21400;21460
21;Normier;21390;21463
21;Obtrée;21400;21465
21;Oigny;21450;21466
21;Origny;21510;21470
21;Orret;21450;21471
21;Orville;21260;21472
21;Panges;21540;21477
21;Pellerey;21440;21479
21;Pichanges;21120;21483
21;Planay;21500;21484
21;Poinçon-lès-Larrey;21330;21488
21;Poiseul-la-Grange;21440;21489
21;Poiseul-la-Ville-et-Laperrière;21450;21490
21;Poiseul-lès-Saulx;21120;21491
21;Poncey-sur-l'Ignon;21440;21494
21;Pont-et-Massène;21140;21497
21;Posanges;21350;21498
21;Pothières;21400;21499
21;Pouillenay;21150;21500
21;Prâlon;21410;21504
21;Précy-sous-Thil;21390;21505
21;Prusly-sur-Ource;21400;21510
21;Puits;21400;21511
21;Quemigny-sur-Seine;21510;21514
21;Quincerot;21500;21516
21;Quincy-le-Vicomte;21500;21518
21;Recey-sur-Ource;21290;21519
21;Remilly-en-Montagne;21540;21520
21;Riel-les-Eaux;21570;21524
21;Rochefort;21510;21526
21;Roilly;21390;21529
21;Rougemont;21500;21530
21;Rouvray;21530;21531
21;Sacquenay;21260;21536
21;Saffres;21350;21537
21;Saint-Andeux;21530;21538
21;Saint-Anthot;21540;21539
21;Saint-Broing-les-Moines;21290;21543
21;Saint-Didier;21210;21546
21;Sainte-Colombe;21350;21544
21;Sainte-Colombe-sur-Seine;21400;21545
21;Sainte-Marie-sur-Ouche;21410;21559
21;Saint-Euphrône;21140;21547
21;Saint-Germain-de-Modéon;21530;21548
21;Saint-Germain-le-Rocheux;21510;21549
21;Saint-Germain-lès-Senailly;21500;21550
21;Saint-Germain-Source-Seine;21690;21551
21;Saint-Hélier;21690;21552
21;Saint-Jean-de-Boeuf;21410;21553
21;Saint-Marc-sur-Seine;21450;21557
21;Saint-Martin-du-Mont;21440;21561
21;Saint-Mesmin;21540;21563
21;Saint-Rémy;21500;21568
21;Saint-Seine-l'Abbaye;21440;21573
21;Saint-Thibault;21350;21576
21;Saint-Victor-sur-Ouche;21410;21578
21;Salives;21580;21579
21;Salmaise;21690;21580
21;Saulieu;21210;21584
21;Saulx-le-Duc;21120;21587
21;Saussy;21380;21589
21;Savigny-sous-Mâlain;21540;21592
21;Savoisy;21500;21594
21;Seigny;21150;21598
21;Selongey;21260;21599
21;Semond;21450;21602
21;Semur-en-Auxois;21140;21603
21;Senailly;21500;21604
21;Sincey-lès-Rouvray;21530;21608
21;Sombernon;21540;21611
21;Souhey;21140;21612
21;Soussey-sur-Brionne;21350;21613
21;Spoy;21120;21614
21;Tarsul;21120;21620
21;Terrefondrée;21290;21626
21;Thenissey;21150;21627
21;Thoires;21570;21628
21;Thoisy-la-Berchère;21210;21629
21;Thorey-sous-Charny;21350;21633
21;Thoste;21460;21635
21;Til-Châtel;21120;21638
21;Torcy-et-Pouligny;21460;21640
21;Touillon;21500;21641
21;Toutry;21460;21642
21;Trouhaut;21440;21646
21;Turcey;21540;21648
21;Uncey-le-Franc;21350;21649
21;Val-Suzon;21121;21651
21;Vannaire;21400;21653
21;Vanvey;21400;21655
21;Vaux-Saules;21440;21659
21;Velogny;21350;21662
21;Venarey-les-Laumes;21150;21663
21;Verdonnet;21330;21664
21;Vernois-lès-Vesvres;21260;21665
21;Vernot;21120;21666
21;Véronnes;21260;21667
21;Verrey-sous-Drée;21540;21669
21;Verrey-sous-Salmaise;21690;21670
21;Vertault;21330;21671
21;Vesvres;21350;21672
21;Veuxhaulles-sur-Aube;21520;21674
21;Vic-de-Chassenay;21140;21676
21;Vic-sous-Thil;21390;21678
21;Vieilmoulin;21540;21679
21;Vieux-Château;21460;21681
21;Villaines-en-Duesmois;21450;21685
21;Villaines-les-Prévôtes;21500;21686
21;Villargoix;21210;21687
21;Villars-et-Villenotte;21140;21689
21;Villeberny;21350;21690
21;Villecomte;21120;21692
21;Villedieu;21330;21693
21;Villeferry;21350;21694
21;Villeneuve-sous-Charigny;21140;21696
21;Villers-Patras;21400;21700
21;Villey-sur-Tille;21120;21702
21;Villiers-le-Duc;21400;21704
21;Villotte-Saint-Seine;21690;21705
21;Villotte-sur-Ource;21400;21706
21;Villy-en-Auxois;21350;21707
21;Viserny;21500;21709
21;Vitteaux;21350;21710
21;Vix;21400;21711
21;Voulaines-les-Templiers;21290;21717
21;Agencourt;21700;21001
21;Allerey;21230;21009
21;Aloxe-Corton;21420;21010
21;Antheuil;21360;21014
21;Antigny-la-Ville;21230;21015
21;Arcenant;21700;21017
21;Arconcey;21320;21020
21;Argilly;21700;21022
21;Arnay-le-Duc;21230;21023
21;Aubaine;21360;21030
21;Aubigny-en-Plaine;21170;21031
21;Aubigny-la-Ronce;21340;21032
21;Auvillars-sur-Saône;21250;21035
21;Auxant;21360;21036
21;Auxey-Duresses;21190;21037
21;Bagnot;21700;21042
21;Bard-le-Régulier;21430;21046
21;Barges;21910;21048
21;Baubigny;21340;21050
21;Beaune;21200;21054
21;Bellenot-sous-Pouilly;21320;21062
21;Bessey-en-Chaume;21360;21065
21;Bessey-la-Cour;21360;21066
21;Beurey-Bauguay;21320;21068
21;Bévy;21220;21070
21;Blancey;21320;21082
21;Blanot;21430;21083
21;Bligny-lès-Beaune;21200;21086
21;Bligny-sur-Ouche;21360;21087
21;Boncourt-le-Bois;21700;21088
21;Bonnencontre;21250;21089
21;Bouhey;21360;21091
21;Bouilland;21420;21092
21;Bousselange;21250;21095
21;Bouze-lès-Beaune;21200;21099
21;Brazey-en-Morvan;21430;21102
21;Brazey-en-Plaine;21470;21103
21;Brochon;21220;21110
21;Broin;21250;21112
21;Broindon;21220;21113
21;Censerey;21430;21124
21;Chailly-sur-Armançon;21320;21128
21;Chamblanc;21250;21131
21;Chamboeuf;21220;21132
21;Chambolle-Musigny;21220;21133
21;Champignolles;21230;21140
21;Charrey-sur-Saône;21170;21148
21;Chassagne-Montrachet;21190;21150
21;Châteauneuf;21320;21152
21;Châtellenot;21320;21153
21;Chaudenay-la-Ville;21360;21155
21;Chaudenay-le-Château;21360;21156
21;Chaux;21700;21162
21;Chazilly;21320;21164
21;Chevannes;21220;21169
21;Chevigny-en-Valière;21200;21170
21;Chivres;21820;21172
21;Chorey-les-Beaune;21200;21173
21;Civry-en-Montagne;21320;21176
21;Clémencey;21220;21178
21;Clomot;21230;21181
21;Collonges-lès-Bévy;21220;21182
21;Colombier;21360;21184
21;Combertault;21200;21185
21;Comblanchien;21700;21186
21;Commarin;21320;21187
21;Corberon;21250;21189
21;Corcelles-les-Arts;21190;21190
21;Corcelles-lès-Cîteaux;21910;21191
21;Corgengoux;21250;21193
21;Corgoloin;21700;21194
21;Cormot-le-Grand;21340;21195
21;Corpeau;21190;21196
21;Couchey;21160;21200
21;Créancey;21320;21210
21;Crugey;21360;21214
21;Culètre;21230;21216
21;Curley;21220;21217
21;Curtil-Vergy;21220;21219
21;Cussy-la-Colonne;21360;21221
21;Cussy-le-Châtel;21230;21222
21;Détain-et-Bruant;21220;21228
21;Diancey;21430;21229
21;Ebaty;21190;21236
21;Echenon;21170;21239
21;Echevronne;21420;21241
21;Ecutigny;21360;21243
21;Eguilly;21320;21244
21;Epernay-sous-Gevrey;21220;21246
21;Esbarres;21170;21249
21;Essey;21320;21251
21;Fénay;21600;21263
21;Fixin;21220;21265
21;Flagey-Echézeaux;21640;21267
21;Foissy;21230;21274
21;Franxault;21170;21285
21;Fussey;21700;21289
21;Gerland;21700;21294
21;Gevrey-Chambertin;21220;21295
21;Gilly-lès-Cîteaux;21640;21297
21;Glanon;21250;21301
21;Grosbois-lès-Tichey;21250;21311
21;Ivry-en-Montagne;21340;21318
21;Jallanges;21250;21322
21;Jouey;21230;21325
21;Jours-en-Vaux;21340;21327
21;Labergement-lès-Seurre;21820;21332
21;Labruyère;21250;21333
21;La Bussière-sur-Ouche;21360;21120
21;Lacanche;21230;21334
21;Ladoix-Serrigny;21550;21606
21;Lanthes;21250;21340
21;Laperrière-sur-Saône;21170;21342
21;La Rochepot;21340;21527
21;Lechâtelet;21250;21344
21;Le Fête;21230;21264
21;L'Etang-Vergy;21220;21254
21;Levernois;21200;21347
21;Liernais;21430;21349
21;Longecourt-lès-Culêtre;21230;21354
21;Losne;21170;21356
21;Lusigny-sur-Ouche;21360;21360
21;Maconge;21320;21362
21;Magnien;21230;21363
21;Magny-lès-Aubigny;21170;21366
21;Magny-lès-Villers;21700;21368
21;Maligny;21230;21374
21;Manlay;21430;21375
21;Marcheseuil;21430;21379
21;Marcilly-Ogny;21320;21382
21;Marey-lès-Fussey;21700;21384
21;Marigny-lès-Reullée;21200;21387
21;Martrois;21320;21392
21;Mavilly-Mandelot;21190;21397
21;Meilly-sur-Rouvres;21320;21399
21;Meloisey;21190;21401
21;Ménessaire;21430;21403
21;Merceuil;21190;21405
21;Messanges;21220;21407
21;Meuilley;21700;21409
21;Meursanges;21200;21411
21;Meursault;21190;21412
21;Mimeure;21230;21414
21;Molinot;21340;21420
21;Montagny-lès-Beaune;21200;21423
21;Montagny-lès-Seurre;21250;21424
21;Montceau-et-Echarnant;21360;21427
21;Monthelie;21190;21428
21;Montmain;21250;21436
21;Montot;21170;21440
21;Mont-Saint-Jean;21320;21441
21;Morey-Saint-Denis;21220;21442
21;Musigny;21230;21447
21;Nantoux;21190;21450
21;Noiron-sous-Gevrey;21910;21458
21;Nolay;21340;21461
21;Nuits-Saint-Georges;21700;21464
21;Pagny-la-Ville;21250;21474
21;Pagny-le-Château;21250;21475
21;Painblanc;21360;21476
21;Pernand-Vergelesses;21420;21480
21;Pommard;21630;21492
21;Pouilly-en-Auxois;21320;21501
21;Pouilly-sur-Saône;21250;21502
21;Premeaux-Prissey;21700;21506
21;Puligny-Montrachet;21190;21512
21;Quemigny-Poisot;21220;21513
21;Quincey;21700;21517
21;Reulle-Vergy;21220;21523
21;Rouvres-sous-Meilly;21320;21533
21;Ruffey-lès-Beaune;21200;21534
21;Saint-Aubin;21190;21541
21;Saint-Bernard;21700;21542
21;Sainte-Marie-la-Blanche;21200;21558
21;Sainte-Sabine;21320;21570
21;Saint-Jean-de-Losne;21170;21554
21;Saint-Martin-de-la-Mer;21210;21560
21;Saint-Nicolas-lès-Cîteaux;21700;21564
21;Saint-Philibert;21220;21565
21;Saint-Pierre-en-Vaux;21230;21566
21;Saint-Prix-lès-Arnay;21230;21567
21;Saint-Romain;21190;21569
21;Saint-Seine-en-Bâche;21130;21572
21;Saint-Symphorien-sur-Saône;21170;21575
21;Saint-Usage;21170;21577
21;Samerey;21170;21581
21;Santenay;21590;21582
21;Santosse;21340;21583
21;Saulon-la-Chapelle;21910;21585
21;Saulon-la-Rue;21910;21586
21;Saussey;21360;21588
21;Savigny-lès-Beaune;21420;21590
21;Savilly;21430;21593
21;Savouges;21910;21596
21;Segrois;21220;21597
21;Semarey;21320;21600
21;Semezanges;21220;21601
21;Seurre;21250;21607
21;Sussey;21430;21615
21;Tailly;21190;21616
21;Ternant;21220;21625
21;Thoisy-le-Désert;21320;21630
21;Thomirey;21360;21631
21;Thorey-sur-Ouche;21360;21634
21;Thury;21340;21636
21;Tichey;21250;21637
21;Trouhans;21170;21645
21;Trugny;21250;21647
21;Urcy;21220;21650
21;Vandenesse-en-Auxois;21320;21652
21;Vauchignon;21340;21658
21;Veilly;21360;21660
21;Veuvey-sur-Ouche;21360;21673
21;Vianges;21430;21675
21;Vic-des-Prés;21360;21677
21;Viévy;21230;21683
21;Vignoles;21200;21684
21;Villars-Fontaine;21700;21688
21;Villebichot;21700;21691
21;Villers-la-Faye;21700;21698
21;Villiers-en-Morvan;21430;21703
21;Villy-le-Moutier;21250;21708
21;Volnay;21190;21712
21;Vosne-Romanée;21700;21714
21;Voudenay;21230;21715
21;Vougeot;21640;21716
22;Boqueho;22170;22011
22;Châtelaudren;22170;22038
22;Cohiniac;22800;22045
22;Hillion;22120;22081
22;La Méaugon;22440;22144
22;Langueux;22360;22106
22;Plédran;22960;22176
22;Plélo;22170;22182
22;Plérin;22190;22187
22;Plerneuf;22170;22188
22;Ploufragan;22440;22215
22;Plouvara;22170;22234
22;Pordic;22590;22251
22;Saint-Brieuc;22000;22278
22;Saint-Donan;22800;22287
22;Saint-Julien;22940;22307
22;Trégomeur;22590;22356
22;Trégueux;22950;22360
22;Tréméloir;22590;22367
22;Trémuson;22440;22372
22;Yffiniac;22120;22389
22;Aucaleuc;22100;22003
22;Bobital;22100;22008
22;Bourseul;22130;22014
22;Broons;22250;22020
22;Brusvily;22100;22021
22;Calorguen;22100;22026
22;Caulnes;22350;22032
22;Corseul;22130;22048
22;Créhen;22130;22049
22;Dinan;22100;22050
22;Eréac;22250;22053
22;Erquy;22430;22054
22;Evran;22630;22056
22;Fréhel;22240;22179
22;Guenroc;22350;22069
22;Guitté;22350;22071
22;Hénanbihen;22550;22076
22;Hénansal;22400;22077
22;La Bouillie;22240;22012
22;La Chapelle-Blanche;22350;22036
22;La Landec;22980;22097
22;Lancieux;22770;22094
22;Landébia;22130;22096
22;Langrolay-sur-Rance;22490;22103
22;Languédias;22980;22104
22;Languenan;22130;22105
22;Lanrelas;22250;22114
22;Lanvallay;22100;22118
22;La Vicomté-sur-Rance;22690;22385
22;Le Hinglé;22100;22082
22;Léhon;22100;22123
22;Le Quiou;22630;22263
22;Les Champs-Géraux;22630;22035
22;Matignon;22550;22143
22;Mégrit;22270;22145
22;Plancoët;22130;22172
22;Planguenoual;22400;22173
22;Pléboulle;22550;22174
22;Plélan-le-Petit;22980;22180
22;Pléneuf-Val-André;22370;22186
22;Pleslin-Trigavou;22490;22190
22;Plessix-Balisson;22650;22192
22;Pleudihen-sur-Rance;22690;22197
22;Pléven;22130;22200
22;Plévenon;22240;22201
22;Plorec-sur-Arguenon;22130;22205
22;Plouasne;22830;22208
22;Ploubalay;22650;22209
22;Plouër-sur-Rance;22490;22213
22;Pluduno;22130;22237
22;Plumaudan;22350;22239
22;Plumaugat;22250;22240
22;Plurien;22240;22242
22;Quévert;22100;22259
22;Rouillac;22250;22267
22;Ruca;22550;22268
22;Saint-Alban;22400;22273
22;Saint-André-des-Eaux;22630;22274
22;Saint-Carné;22100;22280
22;Saint-Cast-le-Guildo;22380;22282
22;Saint-Denoual;22400;22286
22;Saint-Hélen;22100;22299
22;Saint-Jacut-de-la-Mer;22750;22302
22;Saint-Jouan-de-l'Isle;22350;22305
22;Saint-Judoce;22630;22306
22;Saint-Juvat;22630;22308
22;Saint-Lormel;22130;22311
22;Saint-Maden;22350;22312
22;Saint-Maudez;22980;22315
22;Saint-Méloir-des-Bois;22980;22317
22;Saint-Michel-de-Plélan;22980;22318
22;Saint-Pôtan;22550;22323
22;Saint-Samson-sur-Rance;22100;22327
22;Sévignac;22250;22337
22;Taden;22100;22339
22;Trébédan;22980;22342
22;Trédias;22250;22348
22;Tréfumel;22630;22352
22;Trégon;22650;22357
22;Trélivan;22100;22364
22;Tréméreuc;22490;22368
22;Trémeur;22250;22369
22;Trévron;22100;22380
22;Vildé-Guingalan;22980;22388
22;Yvignac-la-Tour;22350;22391
22;Allineuc;22460;22001
22;Andel;22400;22002
22;Bréhand;22510;22015
22;Caurel;22530;22033
22;Coëtlogon;22210;22043
22;Coëtmieux;22400;22044
22;Collinée;22330;22046
22;Corlay;22320;22047
22;Dolo;22270;22051
22;Gausson;22150;22060
22;Gomené;22230;22062
22;Grâce-Uzel;22460;22068
22;Hémonstoir;22600;22075
22;Hénon;22150;22079
22;Illifaut;22230;22083
22;Jugon-les-Lacs;22270;22084
22;La Chèze;22210;22039
22;La Ferrière;22210;22058
22;La Harmoye;22320;22073
22;La Malhoure;22640;22140
22;Lamballe;22400;22093
22;La Motte;22600;22155
22;Landéhen;22400;22098
22;Lanfains;22800;22099
22;Langast;22150;22100
22;Langourla;22330;22102
22;La Prénessaye;22210;22255
22;Laurenan;22230;22122
22;Le Bodéo;22320;22009
22;Le Cambout;22210;22027
22;Le Foeil;22800;22059
22;Le Gouray;22330;22066
22;Le Haut-Corlay;22320;22074
22;Le Leslay;22800;22126
22;Le Quillio;22460;22260
22;Le Vieux-Bourg;22800;22386
22;L'Hermitage-Lorge;22150;22080
22;Loscouët-sur-Meu;22230;22133
22;Loudéac;22600;22136
22;Merdrignac;22230;22147
22;Mérillac;22230;22148
22;Merléac;22460;22149
22;Meslin;22400;22151
22;Moncontour;22510;22153
22;Morieux;22400;22154
22;Mûr-de-Bretagne;22530;22158
22;Noyal;22400;22160
22;Penguily;22510;22165
22;Plaine-Haute;22800;22170
22;Plaintel;22940;22171
22;Plédéliac;22270;22175
22;Plémet;22210;22183
22;Plémy;22150;22184
22;Plénée-Jugon;22640;22185
22;Plessala;22330;22191
22;Plestan;22640;22193
22;Ploeuc-sur-Lié;22150;22203
22;Plouguenast;22150;22219
22;Plumieux;22210;22241
22;Plussulien;22320;22244
22;Pommeret;22120;22246
22;Quessoy;22120;22258
22;Quintenic;22400;22261
22;Quintin;22800;22262
22;Saint-Barnabé;22600;22275
22;Saint-Bihy;22800;22276
22;Saint-Brandan;22800;22277
22;Saint-Caradec;22600;22279
22;Saint-Carreuc;22150;22281
22;Saint-Connec;22530;22285
22;Saint-Etienne-du-Gué-de-l'Isle;22210;22288
22;Saint-Gildas;22800;22291
22;Saint-Gilles-du-Mené;22330;22292
22;Saint-Gilles-Vieux-Marché;22530;22295
22;Saint-Glen;22510;22296
22;Saint-Gouéno;22330;22297
22;Saint-Guen;22530;22298
22;Saint-Hervé;22460;22300
22;Saint-Jacut-du-Mené;22330;22303
22;Saint-Launeuc;22230;22309
22;Saint-Martin-des-Prés;22320;22313
22;Saint-Maudan;22600;22314
22;Saint-Mayeux;22320;22316
22;Saint-Rieul;22270;22326
22;Saint-Thélo;22460;22330
22;Saint-Trimoël;22510;22332
22;Saint-Vran;22230;22333
22;Tramain;22640;22341
22;Trébry;22510;22345
22;Trédaniel;22510;22346
22;Trémorel;22230;22371
22;Trévé;22600;22376
22;Uzel;22460;22384
22;Bégard;22140;22004
22;Belle-Isle-en-Terre;22810;22005
22;Bourbriac;22390;22013
22;Bringolo;22170;22019
22;Bulat-Pestivien;22160;22023
22;Calanhel;22160;22024
22;Callac;22160;22025
22;Canihuel;22480;22029
22;Carnoët;22160;22031
22;Coadout;22970;22040
22;Duault;22160;22052
22;Glomel;22110;22061
22;Gommenec'h;22290;22063
22;Gouarec;22570;22064
22;Goudelin;22290;22065
22;Grâces;22200;22067
22;Guingamp;22200;22070
22;Gurunhuel;22390;22072
22;Kergrist-Moëlou;22110;22087
22;Kerien;22480;22088
22;Kermoroc'h;22140;22091
22;Kerpert;22480;22092
22;La Chapelle-Neuve;22160;22037
22;Landebaëron;22140;22095
22;Laniscat;22570;22107
22;Lannebert;22290;22112
22;Lanrivain;22480;22115
22;Lanrodec;22170;22116
22;Lanvellec;22420;22119
22;Lanvollon;22290;22121
22;Le Faouët;22290;22057
